,Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
346460,2023-10-19 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346482,2023-10-19 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
346504,2023-10-19 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.26,provisorisch
346526,2023-10-19 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,15.43,provisorisch
346548,2023-10-19 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,55.51,provisorisch
346570,2023-10-19 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,151.7,provisorisch
346592,2023-10-19 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,282.99,provisorisch
346614,2023-10-19 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,529.75,provisorisch
346636,2023-10-19 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,267.27,provisorisch
346658,2023-10-19 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,266.32,provisorisch
346680,2023-10-19 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,288.87,provisorisch
346702,2023-10-19 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,213.75,provisorisch
346724,2023-10-19 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,35.81,provisorisch
346746,2023-10-19 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.14,provisorisch
346768,2023-10-19 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346790,2023-10-19 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346812,2023-10-19 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346834,2023-10-19 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
346856,2023-10-19 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
346878,2023-10-19 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346900,2023-10-20 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346922,2023-10-20 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
346944,2023-10-20 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
346966,2023-10-20 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
346988,2023-10-20 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347010,2023-10-20 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347032,2023-10-20 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347054,2023-10-20 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,20.72,provisorisch
347076,2023-10-20 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,46.46,provisorisch
347098,2023-10-20 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,57.72,provisorisch
347120,2023-10-20 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,91.21,provisorisch
347142,2023-10-20 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,56.52,provisorisch
347164,2023-10-20 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,58.07,provisorisch
347186,2023-10-20 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,51.81,provisorisch
347208,2023-10-20 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,40.38,provisorisch
347230,2023-10-20 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,60.23,provisorisch
347252,2023-10-20 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,21.48,provisorisch
347274,2023-10-20 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,3.95,provisorisch
347296,2023-10-20 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347318,2023-10-20 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347340,2023-10-20 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347362,2023-10-20 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347384,2023-10-20 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347406,2023-10-20 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347428,2023-10-21 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347450,2023-10-21 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347472,2023-10-21 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347494,2023-10-21 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347516,2023-10-21 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347538,2023-10-21 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347560,2023-10-21 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.23,provisorisch
347582,2023-10-21 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,9.4,provisorisch
347604,2023-10-21 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,62.48,provisorisch
347626,2023-10-21 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,102.32,provisorisch
347648,2023-10-21 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,172.18,provisorisch
347670,2023-10-21 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,108.11,provisorisch
347692,2023-10-21 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,87.47,provisorisch
347714,2023-10-21 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,93.83,provisorisch
347736,2023-10-21 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,109.14,provisorisch
347758,2023-10-21 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,80.3,provisorisch
347780,2023-10-21 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,22.43,provisorisch
347802,2023-10-21 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.69,provisorisch
347824,2023-10-21 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347846,2023-10-21 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347868,2023-10-21 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347890,2023-10-21 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347912,2023-10-21 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347934,2023-10-21 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
347956,2023-10-22 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
347978,2023-10-22 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348000,2023-10-22 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348022,2023-10-22 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348044,2023-10-22 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348066,2023-10-22 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348088,2023-10-22 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.38,provisorisch
348110,2023-10-22 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,52.86,provisorisch
348132,2023-10-22 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,123.38,provisorisch
348154,2023-10-22 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,313.18,provisorisch
348176,2023-10-22 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,421.75,provisorisch
348198,2023-10-22 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,367.42,provisorisch
348220,2023-10-22 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,439.68,provisorisch
348242,2023-10-22 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,397.82,provisorisch
348264,2023-10-22 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,366.06,provisorisch
348286,2023-10-22 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,197.16,provisorisch
348308,2023-10-22 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,52.33,provisorisch
348330,2023-10-22 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.17,provisorisch
348352,2023-10-22 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348374,2023-10-22 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348396,2023-10-22 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348418,2023-10-22 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348440,2023-10-22 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348462,2023-10-22 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348484,2023-10-23 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348506,2023-10-23 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348528,2023-10-23 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348550,2023-10-23 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348572,2023-10-23 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348594,2023-10-23 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348616,2023-10-23 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.18,provisorisch
348638,2023-10-23 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,41.49,provisorisch
348660,2023-10-23 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,56.67,provisorisch
348682,2023-10-23 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,89.91,provisorisch
348704,2023-10-23 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,138.17,provisorisch
348726,2023-10-23 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,196.37,provisorisch
348748,2023-10-23 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,312.5,provisorisch
348770,2023-10-23 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,348.06,provisorisch
348792,2023-10-23 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,272.82,provisorisch
348814,2023-10-23 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,181.84,provisorisch
348836,2023-10-23 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,64.56,provisorisch
348858,2023-10-23 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,2.07,provisorisch
348880,2023-10-23 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348902,2023-10-23 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348924,2023-10-23 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348946,2023-10-23 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
348968,2023-10-23 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
348990,2023-10-23 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349012,2023-10-24 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349034,2023-10-24 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349056,2023-10-24 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349078,2023-10-24 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349100,2023-10-24 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349122,2023-10-24 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349144,2023-10-24 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349166,2023-10-24 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,7.88,provisorisch
349188,2023-10-24 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,22.47,provisorisch
349210,2023-10-24 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,26.55,provisorisch
349232,2023-10-24 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,43.07,provisorisch
349254,2023-10-24 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,79.31,provisorisch
349276,2023-10-24 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,110.49,provisorisch
349298,2023-10-24 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,69.44,provisorisch
349320,2023-10-24 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,32.72,provisorisch
349342,2023-10-24 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,24.38,provisorisch
349364,2023-10-24 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,25.39,provisorisch
349386,2023-10-24 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.41,provisorisch
349408,2023-10-24 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.05,provisorisch
349430,2023-10-24 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.06,provisorisch
349452,2023-10-24 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349474,2023-10-24 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349496,2023-10-24 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349518,2023-10-24 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349540,2023-10-25 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349562,2023-10-25 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349584,2023-10-25 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349606,2023-10-25 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349628,2023-10-25 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
349650,2023-10-25 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349672,2023-10-25 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.15,provisorisch
349694,2023-10-25 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,36.06,provisorisch
349716,2023-10-25 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,147.24,provisorisch
349738,2023-10-25 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,191.26,provisorisch
349760,2023-10-25 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,252.26,provisorisch
349782,2023-10-25 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,323.88,provisorisch
349804,2023-10-25 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,390.56,provisorisch
349826,2023-10-25 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,176.96,provisorisch
349848,2023-10-25 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,80.02,provisorisch
349870,2023-10-25 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,90.78,provisorisch
349892,2023-10-25 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,51.57,provisorisch
349914,2023-10-25 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.69,provisorisch
349936,2023-10-25 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349958,2023-10-25 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
349980,2023-10-25 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350002,2023-10-25 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350024,2023-10-25 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350046,2023-10-25 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350068,2023-10-26 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350090,2023-10-26 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350112,2023-10-26 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350134,2023-10-26 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350156,2023-10-26 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350178,2023-10-26 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350200,2023-10-26 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350222,2023-10-26 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,3.18,provisorisch
350244,2023-10-26 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,57.26,provisorisch
350266,2023-10-26 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,198.56,provisorisch
350288,2023-10-26 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,272.05,provisorisch
350310,2023-10-26 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,155.64,provisorisch
350332,2023-10-26 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,234.76,provisorisch
350354,2023-10-26 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,240.35,provisorisch
350376,2023-10-26 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,90.22,provisorisch
350398,2023-10-26 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,54.48,provisorisch
350420,2023-10-26 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,13.9,provisorisch
350442,2023-10-26 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.29,provisorisch
350464,2023-10-26 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350486,2023-10-26 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350508,2023-10-26 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350530,2023-10-26 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350552,2023-10-26 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350574,2023-10-26 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350596,2023-10-27 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350618,2023-10-27 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350640,2023-10-27 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
350662,2023-10-27 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350684,2023-10-27 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350706,2023-10-27 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
350728,2023-10-27 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.07,provisorisch
350750,2023-10-27 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,17.17,provisorisch
350772,2023-10-27 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,128.45,provisorisch
350794,2023-10-27 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,204.82,provisorisch
350816,2023-10-27 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,449.99,provisorisch
350838,2023-10-27 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,339.9,provisorisch
350860,2023-10-27 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,214.31,provisorisch
350882,2023-10-27 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,216.21,provisorisch
350904,2023-10-27 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,325.9,provisorisch
350926,2023-10-27 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,199.08,provisorisch
350948,2023-10-27 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,58.47,provisorisch
350970,2023-10-27 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,1.23,provisorisch
350992,2023-10-27 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351014,2023-10-27 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351036,2023-10-27 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351058,2023-10-27 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351080,2023-10-27 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.27,provisorisch
351102,2023-10-27 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351124,2023-10-28 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351146,2023-10-28 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
351168,2023-10-28 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351190,2023-10-28 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351212,2023-10-28 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351234,2023-10-28 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351256,2023-10-28 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.05,provisorisch
351278,2023-10-28 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,34.51,provisorisch
351300,2023-10-28 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,211.72,provisorisch
351322,2023-10-28 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,330.34,provisorisch
351344,2023-10-28 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,434.7,provisorisch
351366,2023-10-28 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,492.48,provisorisch
351388,2023-10-28 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,417.2,provisorisch
351410,2023-10-28 13:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,347.51,provisorisch
351432,2023-10-28 14:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,313.22,provisorisch
351454,2023-10-28 15:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,109.1,provisorisch
351476,2023-10-28 16:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,48.3,provisorisch
351498,2023-10-28 17:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.76,provisorisch
351520,2023-10-28 18:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351542,2023-10-28 19:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
351564,2023-10-28 20:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
351586,2023-10-28 21:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351608,2023-10-28 22:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351630,2023-10-28 23:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351652,2023-10-29 00:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351674,2023-10-29 01:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351696,2023-10-29 02:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351718,2023-10-29 03:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351740,2023-10-29 04:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.03,provisorisch
351762,2023-10-29 05:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351784,2023-10-29 06:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,0.02,provisorisch
351806,2023-10-29 07:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,22.06,provisorisch
351828,2023-10-29 08:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,102.24,provisorisch
351850,2023-10-29 09:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,253.6,provisorisch
351872,2023-10-29 10:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,193.64,provisorisch
351894,2023-10-29 11:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,366.82,provisorisch
351916,2023-10-29 12:00:00,Zch_Stampfenbachstrasse,StrGlo,h1,W/m2,304.98,provisorisch
